299.7938
299.7558
299.7906
299.7544
299.8209
299.7938
299.7975
299.7004
299.8195
299.7778
299.8442
299.8108
299.7852
299.8112
299.8053
299.7558
299.7774
299.711
299.7416
299.6816
299.645
299.6263
299.6285
299.6624
299.672
299.6798
299.7087
299.7357
299.7206
299.7201
299.7458
299.7279
299.7448
299.787
299.7444
299.7343
299.7558
299.759
299.7604
299.7233
299.7256
299.7238
299.7522
299.7838
299.7641
299.727
299.7439
299.6968
299.7018
299.7471
299.7334
299.7059
299.7077
299.727
299.7526
299.7361
299.7622
299.7398
299.7915
299.7247
299.7403
299.759
299.7677
299.7806
299.7329
299.7064
299.7709
299.7366
299.7581
299.7714
299.7412
299.7801
299.7732
299.8245
299.792
299.7673
299.7618
299.7123
299.7302
299.7696
299.7439
299.7581
299.7604
299.7087
299.7178
299.705
299.7192
299.7604
299.7357
299.722
299.6871
299.6771
299.7197
299.7888
299.7206
299.7663
299.7838
299.7288
299.7439
299.7238
299.7567
299.7197
299.7238
299.7403
299.711
299.7421
299.7884
299.748
299.7375
299.7471
299.7265
299.7577
299.7416
299.7512
299.7663
299.765
299.7306
299.7338
299.71
299.7242
299.7508
299.7632
299.716
299.7723
299.7444
299.7489
299.7283
299.7371
299.7705
299.7224
299.7165
299.787
299.7389
299.7512
299.7206
299.7659
299.7663
299.7792
299.7535
299.765
299.7856
299.7663
299.7407
299.7544
299.7732
299.7897
299.7371
299.7407
299.7375
299.7663
299.7641
299.8085
299.7797
299.8067
299.798
299.7613
299.7861
299.7861
299.8181
299.8094
299.7622
299.7893
299.8094
299.8264
299.7778
299.8067
299.7755
299.7517
299.7732
299.7508
299.7503
299.7503
299.7645
299.8016
299.7797
299.7641
299.7989
299.7911
299.7732
299.8213
299.787
299.8154
299.7595
299.8121
299.7691
299.7705
299.8218
299.7833
299.7696
299.7458
299.7599
299.7384
299.7641
299.7833
299.7801
299.7627
299.7673
299.748
299.7489
299.7847
299.8007
299.7824
299.7989
299.7645
299.754
299.7444
299.7668
299.8264
299.7934
299.8213
299.7701
299.7966
299.7563
299.7884
299.7522
299.765
299.7714
299.8346
299.7691
299.7663
299.8016
299.7874
299.7856
299.7961
299.7934
299.781
299.8186
299.7774
299.7787
299.7595
299.7778
299.8003
299.7746
299.7723
299.8003
299.7838
299.8099
299.8053
299.7302
299.7334
299.7352
299.7632
299.7723
299.7833
299.7279
299.7361
299.7824
299.7934
299.803
299.7512
299.7659
299.765
299.7787
299.7462
299.7302
299.7467
299.7352
299.7247
299.7787
299.7558
299.8204
299.7627
299.7512
299.7421
299.7421
299.7416
299.7412
299.6986
299.6894
299.7192
299.7797
299.7618
299.7306
299.776
299.7512
299.7599
299.754
299.7599
299.7489
299.7586
299.7371
299.7489
299.7732
299.7398
299.7874
299.7632
299.7888
299.7769
299.7701
299.7714
299.7829
299.7961
299.7737
299.8035
299.7925
299.8126
299.8309
299.8121
299.7668
299.7865
299.7961
